Customer ID,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
658,,Male,Sweater,47.15271297,Arizona,M,Brick red,Winter,4,2-Day Shipping,Yes,12,Credit Card,
311,20,Male,Handbag,54.03462718,Montana,M,Periwinkle,Spring,NA,Standard,Yes,1,Credit Card,
476,21,Male,Boots,45.26347009,Ohio,L,Black,Winter,NA,Standard,Yes,3,Credit Card,
3,20,Female,Dress,52.48013679,Massachusetts,S,Pale peach,Summer,NA,2-Day Shipping,Yes,2,Credit Card,
179,22,Female,Sunglasses,58.52451467,Idaho,L,Periwinkle,Spring,4,2-Day Shipping,Yes,0,Credit Card,
1415,31,Male,T-shirt,40.34256669,Minnesota,M,Periwinkle,Summer,NA,Express,Yes,1,Credit Card,
1431,34,Male,Running Shoes,51.77619385,Michigan,S,Periwinkle,Summer,NA,Standard,Yes,0,Credit Card,
1307,,Male,Handbag,35.45815569,Alaska,L,Periwinkle,Summer,NA,2-Day Shipping,Yes,7,Credit Card,
17,25,Male,T-shirt,49.43393532,,S,White,Spring,NA,2-Day Shipping,Yes,7,Credit Card,
393,52,Female,Backpack,47.26672475,Idaho,XL,Aubergine,Winter,4,2-Day Shipping,Yes,3,Credit Card,
551,36,Male,Jacket,52.34466778,Georgia,M,Brick red,Fall,5,2-Day Shipping,Yes,8,Credit Card,
100,34,Male,Belt,54.01431626,Missouri,XL,Black,Fall,4,Standard,Yes,3,Credit Card,
15,48,Female,Dress,46.37857447,New York,L,Lemon yellow,Spring,NA,2-Day Shipping,Yes,0,Credit Card,
907,19,Male,Handbag,41.75701981,South Carolina,M,White,Summer,NA,Standard,Yes,3,Credit Card,
641,29,Male,Running Shoes,51.91978973,Minnesota,M,Lemon yellow,Summer,NA,Standard,Yes,10,Credit Card,
278,21,Female,Boots,56.15122381,Georgia,M,Burnt orange,Fall,NA,Standard,Yes,2,Credit Card,
449,29,Female,Sweater,69.56748091,,M,Ruby Red,Fall,4,2-Day Shipping,Yes,7,Credit Card,
1660,28,Male,Sunglasses,49.0432038,Utah,M,Periwinkle,Spring,NA,Standard,Yes,1,Credit Card,
1344,,Male,Sweater,44.72426618,Florida,M,Aubergine,Fall,4,2-Day Shipping,Yes,1,Credit Card,
1579,40,Male,Sunglasses,47.35418707,California,S,Mauve,Summer,2,2-Day Shipping,Yes,0,Credit Card,
612,50,Female,Handbag,51.92726772,California,M,Baby blue,Summer,4,2-Day Shipping,Yes,3,Credit Card,
843,47,Male,Jacket,50.52373059,Missouri,M,Black,Winter,NA,2-Day Shipping,Yes,3,Credit Card,
509,41,Female,Sunglasses,56.68099738,Illinois,S,Lavender,Spring,5,Next Day Air,Yes,0,Credit Card,
951,54,Male,Dress,50.41828563,New Mexico,XL,Fuchsia,Spring,1,2-Day Shipping,Yes,4,Credit Card,
613,,Male,Running Shoes,60.3513827,New Hampshire,L,Turquoise,Summer,5,2-Day Shipping,Yes,2,Credit Card,
1373,31,Female,T-shirt,53.72105586,Michigan,M,Lemon yellow,Summer,4,Standard,Yes,1,Credit Card,
1196,19,Male,Running Shoes,59.18572718,Texas,M,White,Summer,NA,2-Day Shipping,Yes,2,Credit Card,
834,34,Female,Gloves,47.21736694,Oklahoma,M,Mauve,Fall,4,2-Day Shipping,Yes,7,Credit Card,
1108,34,Female,Belt,54.69834398,,M,Burnt orange,Fall,NA,2-Day Shipping,Yes,6,Credit Card,
626,22,Female,Leggings,44.70027627,Delaware,M,Black,Winter,NA,2-Day Shipping,Yes,7,Credit Card,
28,48,Male,Shorts,46.20896252,Kentucky,L,Black,Fall,NA,2-Day Shipping,Yes,0,Credit Card,
1365,54,Male,Sunglasses,52.18957791,Delaware,L,Fuchsia,Summer,NA,2-Day Shipping,Yes,8,Credit Card,
927,43,Male,Dress,46.07774635,Massachusetts,XL,Pale peach,Spring,5,2-Day Shipping,Yes,10,Credit Card,
1452,20,Male,Hoodie,56.74291361,Utah,M,Mauve,Winter,NA,2-Day Shipping,Yes,0,Credit Card,
935,30,Male,Running Shoes,50.68280238,Oregon,S,Fuchsia,Summer,NA,2-Day Shipping,Yes,6,Credit Card,
1364,37,Male,Hoodie,58.38844447,Wisconsin,L,Pale peach,Winter,NA,2-Day Shipping,Yes,0,Credit Card,
995,26,Male,Shorts,59.50629191,New York,L,Baby blue,Spring,2,Standard,Yes,0,Credit Card,
65,25,Female,Gloves,47.00711732,Alabama,S,Terra cotta,Winter,NA,Next Day Air,Yes,0,Credit Card,
885,23,Female,Shorts,51.66429366,Hawaii,L,Pale peach,Summer,NA,2-Day Shipping,Yes,12,Credit Card,
1599,35,Female,Handbag,55.00819881,California,M,Terra cotta,Spring,NA,2-Day Shipping,Yes,16,Credit Card,
296,39,Female,Gloves,57.43150014,West Virginia,M,Black,Fall,2,2-Day Shipping,Yes,0,Credit Card,
1286,41,Male,Handbag,58.20547834,North Carolina,M,Black,Spring,2,2-Day Shipping,Yes,7,Credit Card,
1563,47,Male,Handbag,55.55894509,Alabama,M,Lemon yellow,Summer,NA,2-Day Shipping,Yes,3,Credit Card,
351,23,Female,Socks,46.58105782,Kentucky,M,Mauve,Fall,4,Standard,Yes,13,Credit Card,
1238,24,Female,Leggings,49.09993802,Michigan,S,Burnt orange,Fall,NA,2-Day Shipping,Yes,0,Credit Card,
423,25,Female,Shorts,47.30078558,Minnesota,M,White,Spring,NA,Next Day Air,Yes,12,Credit Card,
1010,28,Male,Handbag,43.06529697,Louisiana,M,Mauve,Summer,NA,2-Day Shipping,Yes,12,Credit Card,
1655,39,Female,T-shirt,47.82942512,Indiana,L,Lemon yellow,Summer,NA,2-Day Shipping,Yes,1,Credit Card,
779,49,Male,Socks,43.53043652,Massachusetts,M,Black,Winter,NA,2-Day Shipping,Yes,4,Credit Card,
1501,30,Female,Leggings,50.3444411,Alabama,L,Muted mustard yellow,Fall,NA,Standard,Yes,1,Credit Card,
1369,44,Female,Running Shoes,45.47635618,Wisconsin,L,Baby blue,Summer,5,2-Day Shipping,Yes,2,Credit Card,
677,43,Female,Dress,52.64538232,,M,Muted mustard yellow,Fall,NA,Standard,Yes,3,Credit Card,
403,39,Female,Backpack,51.33128934,California,L,White,Winter,NA,Standard,Yes,3,Credit Card,
1540,18,Male,Socks,53.83909315,Hawaii,M,Brown,Fall,NA,Standard,Yes,0,Credit Card,
1490,20,Female,Gloves,49.68953883,Missouri,XL,Terra cotta,Fall,NA,2-Day Shipping,Yes,6,Credit Card,
26,,Female,Dress,49.29647718,,M,Baby blue,Summer,4,Standard,Yes,6,Credit Card,
1019,,Male,Sunglasses,40.77002406,Georgia,XL,Fuchsia,Spring,2,2-Day Shipping,Yes,0,Credit Card,
265,39,Female,Handbag,61.50149957,Colorado,S,White,Summer,NA,2-Day Shipping,Yes,10,Credit Card,
1057,23,Male,Pajamas,52.94486478,,L,Burnt orange,Winter,5,2-Day Shipping,Yes,2,Credit Card,
502,30,Female,T-shirt,53.14867988,Florida,M,Turquoise,Summer,2,2-Day Shipping,Yes,12,Credit Card,
298,54,Female,Running Shoes,63.06330333,Delaware,XL,Lemon yellow,Summer,NA,2-Day Shipping,Yes,1,Credit Card,
1416,30,Male,Socks,65.69291775,,M,Muted mustard yellow,Winter,NA,2-Day Shipping,Yes,7,Credit Card,
382,24,Female,Leggings,55.1817208,Maine,L,Aubergine,Fall,5,2-Day Shipping,Yes,2,Credit Card,
183,33,Female,Scarf,53.10165119,Alabama,XL,Black,Winter,5,2-Day Shipping,Yes,12,Credit Card,
558,,Female,Shorts,47.46529111,Alaska,M,Periwinkle,Summer,NA,Express,Yes,20,Credit Card,
495,35,Male,Pajamas,52.08106969,Indiana,M,Brown,Winter,5,Standard,Yes,8,Credit Card,
1278,40,Female,Shorts,49.28998972,,L,Pale peach,Summer,NA,Standard,Yes,2,Credit Card,
354,29,Male,Shorts,43.13805063,Missouri,L,Turquoise,Fall,NA,2-Day Shipping,Yes,6,Credit Card,
113,18,Female,Running Shoes,52.59969109,Florida,M,Lavender,Spring,4,2-Day Shipping,Yes,4,Credit Card,
1130,57,Male,Shorts,47.42378366,New Hampshire,XL,Baby blue,Spring,NA,Standard,Yes,8,Credit Card,
665,,Male,Boots,45.6085077,Colorado,M,Brick red,Winter,4,2-Day Shipping,Yes,4,Credit Card,
1572,24,Female,Running Shoes,55.94396057,Colorado,L,Lavender,Summer,NA,2-Day Shipping,Yes,0,Credit Card,
1176,,Female,Pajamas,56.99119246,New Jersey,M,Brick red,Fall,4,Standard,Yes,11,Credit Card,
256,44,Female,Handbag,60.6385257,Maryland,M,Periwinkle,Spring,NA,Standard,Yes,5,Credit Card,
1425,53,Male,Backpack,57.45227316,Connecticut,S,Terra cotta,Fall,NA,2-Day Shipping,Yes,0,Credit Card,
949,20,Male,Hoodie,41.14200215,Alabama,L,Brown,Winter,NA,Standard,Yes,0,Credit Card,
572,,Male,Running Shoes,50.86145125,Kentucky,XL,Turquoise,Summer,NA,2-Day Shipping,Yes,16,Credit Card,
368,28,Male,T-shirt,55.40661899,Tennessee,XL,Lemon yellow,Summer,4,Standard,Yes,20,Credit Card,
1158,22,Female,Shorts,44.58005569,Maryland,M,Ruby Red,Fall,NA,Express,Yes,1,Credit Card,
252,29,Male,T-shirt,58.13442828,Wyoming,XL,Pale peach,Spring,4,2-Day Shipping,Yes,1,Credit Card,
871,44,Male,Shorts,46.66328668,West Virginia,M,Lavender,Summer,NA,2-Day Shipping,Yes,0,Credit Card,
1151,48,Female,Hoodie,49.45472351,Kentucky,S,Ruby Red,Winter,NA,2-Day Shipping,Yes,2,Credit Card,
1395,27,Female,Handbag,50.83759706,Iowa,L,Turquoise,Summer,NA,2-Day Shipping,Yes,1,Credit Card,
739,39,Male,Handbag,43.63378851,Minnesota,L,Periwinkle,Spring,NA,Standard,Yes,6,Credit Card,
1530,34,Female,T-shirt,31.38528846,Georgia,M,Burnt orange,Fall,4,2-Day Shipping,Yes,1,Credit Card,
1172,41,Female,Running Shoes,45.03873085,Louisiana,M,Mauve,Spring,5,2-Day Shipping,Yes,8,Credit Card,
657,20,Female,Leggings,42.90684375,,M,Burnt orange,Winter,4,2-Day Shipping,Yes,14,Credit Card,
1492,48,Male,Dress,56.61255777,Arkansas,S,Periwinkle,Summer,4,Express,Yes,12,Credit Card,
48,,Male,Dress,31.36881688,Montana,M,Lemon yellow,Summer,1,2-Day Shipping,Yes,9,Credit Card,
1084,33,Female,Gloves,48.20817976,Washington,L,Black,Fall,NA,2-Day Shipping,Yes,3,Credit Card,
1036,35,Female,Boots,49.01167623,Georgia,M,Pale peach,Winter,NA,2-Day Shipping,Yes,4,Credit Card,
894,22,Male,Socks,58.58838299,Nebraska,M,Mauve,Winter,2,2-Day Shipping,Yes,8,Credit Card,
1639,42,Male,Sunglasses,48.0353648,Tennessee,M,Turquoise,Summer,4,2-Day Shipping,Yes,5,Credit Card,
1405,,Female,Socks,42.68845703,New Mexico,M,Lavender,Winter,NA,2-Day Shipping,Yes,0,Credit Card,
157,35,Female,T-shirt,50.32760944,Missouri,M,Aubergine,Summer,4,2-Day Shipping,Yes,3,Credit Card,
1612,19,Female,Sunglasses,42.09449306,Arkansas,L,Lavender,Summer,5,Standard,Yes,18,Credit Card,
532,36,Female,Boots,34.32773933,Vermont,L,Ruby Red,Winter,NA,Standard,Yes,14,Credit Card,
805,46,Male,T-shirt,58.01790914,Mississippi,M,White,Spring,NA,Express,Yes,19,Credit Card,
1131,35,Female,Socks,46.84006535,Kentucky,M,Terra cotta,Fall,5,Standard,Yes,5,Credit Card,
429,38,Male,Handbag,43.93899461,Wyoming,XL,Lavender,Summer,NA,2-Day Shipping,Yes,0,Credit Card,
793,45,Male,Sunglasses,41.11954414,New Jersey,M,Lemon yellow,Summer,NA,2-Day Shipping,Yes,4,Credit Card,
761,29,Male,Leggings,49.32947143,Minnesota,XL,Aubergine,Fall,NA,2-Day Shipping,Yes,5,Credit Card,
139,18,Male,Boots,51.47434497,Georgia,M,Terra cotta,Winter,4,2-Day Shipping,Yes,18,Credit Card,
701,24,Female,Scarf,47.60233196,Wisconsin,L,Brick red,Fall,NA,2-Day Shipping,Yes,0,Credit Card,
627,44,Male,Boots,44.20606559,New Hampshire,M,Terra cotta,Fall,4,2-Day Shipping,Yes,6,Credit Card,
731,19,Male,Sweater,49.88994536,Massachusetts,M,Brick red,Winter,NA,2-Day Shipping,Yes,5,Credit Card,
882,32,Male,Hoodie,56.13765623,South Carolina,M,Ruby Red,Fall,NA,2-Day Shipping,Yes,10,Credit Card,
1241,36,Male,Shorts,47.68506883,New Jersey,L,Lavender,Summer,5,2-Day Shipping,Yes,4,Credit Card,
1387,31,Female,Running Shoes,48.20127254,Oregon,M,Lavender,Spring,4,Standard,Yes,2,Credit Card,
717,,Male,Sunglasses,48.41747835,,M,Fuchsia,Summer,NA,Standard,Yes,0,Credit Card,
135,22,Female,Scarf,49.74743717,Texas,L,Terra cotta,Winter,4,2-Day Shipping,Yes,14,Credit Card,
1237,22,Female,Shorts,46.22043014,New Mexico,M,Lavender,Spring,4,2-Day Shipping,Yes,14,Credit Card,
969,,Female,Sunglasses,53.10974489,North Carolina,L,Fuchsia,Summer,NA,2-Day Shipping,Yes,3,Credit Card,
110,51,Female,Handbag,49.25734664,Alabama,M,Lavender,Spring,NA,Standard,Yes,3,Credit Card,
1635,43,Female,Hoodie,49.47073561,South Carolina,S,Fuchsia,Winter,NA,2-Day Shipping,Yes,1,Credit Card,
1667,44,Male,Leggings,46.89926945,Arkansas,M,Black,Fall,NA,2-Day Shipping,Yes,0,Credit Card,
1240,56,Female,Pajamas,52.33297768,New Jersey,XL,Lavender,Fall,NA,2-Day Shipping,Yes,0,Credit Card,
1397,47,Male,Running Shoes,51.30292314,Wisconsin,XL,Pale peach,Summer,2,2-Day Shipping,Yes,5,Credit Card,
458,41,Female,Sweater,44.46447657,Rhode Island,M,Muted mustard yellow,Winter,NA,Standard,Yes,8,Credit Card,
1094,57,Female,Hoodie,50.73489388,Delaware,S,Terra cotta,Fall,4,Standard,Yes,12,Credit Card,
1177,22,Female,Pajamas,40.56424771,Oregon,M,Brick red,Winter,4,2-Day Shipping,Yes,12,Credit Card,
872,67,Female,Sweater,49.77000778,Hawaii,M,Mauve,Fall,NA,2-Day Shipping,Yes,0,Bank Transfer,
926,25,Female,Shorts,46.94469074,Arizona,L,Lemon yellow,Summer,NA,2-Day Shipping,Yes,8,Credit Card,
251,30,Male,Handbag,59.7438316,Mississippi,L,Baby blue,Spring,NA,2-Day Shipping,Yes,3,Credit Card,
887,32,Female,Backpack,51.67353196,Utah,S,Burnt orange,Winter,5,2-Day Shipping,Yes,17,Credit Card,
1306,24,Male,T-shirt,46.43696469,Mississippi,XL,Brown,Fall,NA,2-Day Shipping,Yes,3,Credit Card,
1619,30,Male,Socks,50.32671007,Michigan,L,Baby blue,Fall,NA,Next Day Air,Yes,1,Credit Card,
982,27,Male,Dress,50.84657668,Maryland,M,Baby blue,Spring,5,Express,Yes,3,Credit Card,
121,,Female,Jeans,45.55815966,West Virginia,L,Terra cotta,Fall,NA,Standard,Yes,0,Credit Card,
493,43,Female,T-shirt,44.89446658,Michigan,M,Lemon yellow,Spring,NA,Express,Yes,1,Credit Card,
446,,Male,Leggings,59.27881736,Iowa,M,Muted mustard yellow,Winter,NA,2-Day Shipping,Yes,0,Credit Card,
1349,32,Female,Shorts,54.73500406,Nebraska,XL,White,Summer,4,2-Day Shipping,Yes,2,Credit Card,
1118,51,Female,Boots,48.51159633,California,L,Mauve,Winter,2,2-Day Shipping,Yes,2,Credit Card,
1462,42,Female,Sweater,46.24708349,Oregon,S,Burnt orange,Winter,4,2-Day Shipping,Yes,12,Credit Card,
1592,23,Male,Handbag,50.87159797,South Dakota,L,Terra cotta,Summer,4,Standard,Yes,1,Credit Card,
846,18,Female,T-shirt,54.97032786,,XL,Pale peach,Summer,NA,2-Day Shipping,Yes,1,Credit Card,
925,21,Female,Leggings,56.31915246,Kansas,XL,Turquoise,Fall,NA,Standard,Yes,2,Credit Card,
1302,18,Female,Backpack,56.61331926,Maine,M,Mauve,Winter,NA,Standard,Yes,6,Credit Card,
38,34,Female,Jacket,54.6803547,Indiana,S,Black,Winter,NA,2-Day Shipping,Yes,5,Credit Card,
1190,32,Female,Handbag,50.27216193,Arkansas,XL,Fuchsia,Spring,4,2-Day Shipping,Yes,7,Credit Card,
814,48,Female,Jacket,55.10473851,Montana,S,Mauve,Fall,NA,2-Day Shipping,Yes,0,Credit Card,
646,33,Male,Boots,53.87731849,Oklahoma,S,Burnt orange,Winter,5,Next Day Air,Yes,0,Credit Card,
1613,26,Male,T-shirt,53.58725772,Wisconsin,M,Lavender,Spring,NA,2-Day Shipping,Yes,0,Credit Card,
974,36,Female,Sunglasses,46.66716936,Colorado,M,White,Summer,NA,Standard,Yes,20,Credit Card,
1595,43,Female,Shorts,39.54438974,Colorado,XL,Pale peach,Summer,NA,2-Day Shipping,Yes,0,Credit Card,
1484,20,Male,Boots,51.0951032,Massachusetts,S,Black,Fall,2,2-Day Shipping,Yes,0,Credit Card,
1576,31,Male,Boots,47.15238662,California,M,Baby blue,Winter,4,2-Day Shipping,Yes,8,Credit Card,
1522,50,Female,Hoodie,47.86421153,Washington,M,Aubergine,Winter,NA,Standard,Yes,6,Credit Card,
95,,Male,Shorts,60.12322997,Nevada,S,White,Summer,2,2-Day Shipping,Yes,2,Credit Card,
1594,35,Female,Dress,46.32912997,Maryland,M,Brick red,Fall,2,Express,Yes,6,Credit Card,
1070,42,Male,Shorts,56.21008734,,XL,Burnt orange,Fall,4,2-Day Shipping,Yes,13,Credit Card,
854,26,Male,Backpack,40.7443925,Delaware,L,Brown,Winter,NA,Standard,Yes,0,Credit Card,
1536,32,Female,Jacket,46.12019177,West Virginia,S,Black,Winter,NA,2-Day Shipping,Yes,20,Credit Card,
1449,29,Male,Gloves,50.33128495,West Virginia,M,Brick red,Winter,NA,2-Day Shipping,Yes,0,Credit Card,
339,20,Female,Handbag,48.06006579,Massachusetts,M,Lavender,Summer,NA,2-Day Shipping,Yes,0,Credit Card,
432,38,Female,Hoodie,46.51942869,New Hampshire,L,Mauve,Winter,NA,Express,Yes,2,Credit Card,
498,26,Male,Handbag,45.81237756,Oklahoma,S,Black,Fall,NA,2-Day Shipping,Yes,6,Credit Card,
619,36,Male,Sweater,47.12891958,Indiana,L,Mauve,Fall,NA,2-Day Shipping,Yes,12,Credit Card,
1053,50,Male,Handbag,53.05816309,Virginia,XL,Turquoise,Summer,5,2-Day Shipping,Yes,18,Credit Card,
1074,30,Female,Jacket,44.86747095,,XL,Brick red,Fall,NA,2-Day Shipping,Yes,8,Credit Card,
250,31,Female,Backpack,55.35761135,Alaska,S,Ruby Red,Winter,4,2-Day Shipping,Yes,9,Credit Card,
1266,50,Male,Backpack,42.04742375,Louisiana,M,Muted mustard yellow,Winter,5,2-Day Shipping,Yes,0,Credit Card,
1588,26,Male,Jeans,53.70756181,Alabama,M,Aubergine,Fall,5,Standard,Yes,0,Credit Card,
426,31,Male,Scarf,55.84090681,North Dakota,S,Black,Winter,NA,2-Day Shipping,Yes,15,Credit Card,
37,42,Male,Socks,52.42289649,Illinois,M,Brick red,Winter,2,2-Day Shipping,Yes,20,Credit Card,
1358,29,Male,Hoodie,42.4035881,Texas,S,Brown,Fall,NA,2-Day Shipping,Yes,1,Credit Card,
685,54,Female,Shorts,51.46929147,,M,Periwinkle,Summer,NA,Express,Yes,5,Credit Card,
690,34,Female,Jacket,49.98446822,Pennsylvania,M,Mauve,Winter,NA,2-Day Shipping,Yes,4,Credit Card,
640,22,Male,Gloves,61.7036374,,L,Burnt orange,Winter,NA,Express,Yes,0,Credit Card,
1116,24,Male,Shorts,52.69883001,New York,S,Aubergine,Summer,NA,2-Day Shipping,Yes,14,Credit Card,
412,27,Female,Running Shoes,38.04980643,Michigan,M,Turquoise,Spring,NA,2-Day Shipping,Yes,7,Credit Card,
693,29,Male,Jacket,50.3722846,North Dakota,M,Aubergine,Winter,NA,Standard,Yes,5,Credit Card,
1602,37,Female,Sunglasses,50.70474489,Indiana,XL,Ruby Red,Fall,NA,2-Day Shipping,Yes,1,Credit Card,
219,47,Female,Backpack,45.80926115,California,S,Ruby Red,Winter,5,Standard,Yes,19,Credit Card,
1122,25,Male,Gloves,60.85830086,Florida,XL,Aubergine,Winter,NA,2-Day Shipping,Yes,6,Credit Card,
1436,26,Female,Leggings,52.7058152,Oregon,XL,Black,Winter,4,Standard,Yes,14,Credit Card,
1363,,Female,Shorts,44.37516216,Colorado,M,Periwinkle,Summer,NA,2-Day Shipping,Yes,4,Credit Card,
1468,37,Male,Shorts,49.37457405,Ohio,XL,Baby blue,Summer,NA,2-Day Shipping,Yes,0,Credit Card,
1133,25,Male,Sweater,49.23137985,,S,Muted mustard yellow,Winter,2,2-Day Shipping,Yes,1,Credit Card,
442,19,Female,Handbag,54.10740595,Florida,M,Lemon yellow,Spring,NA,2-Day Shipping,Yes,6,Credit Card,
1161,20,Male,Backpack,49.82555142,North Dakota,S,Mauve,Fall,NA,2-Day Shipping,Yes,8,Credit Card,
258,24,Female,Sweater,46.32889529,West Virginia,M,Burnt orange,Fall,NA,Standard,Yes,0,Credit Card,
1169,34,Female,Sweater,51.56052204,Mississippi,L,Brown,Winter,2,2-Day Shipping,Yes,4,Credit Card,
1277,46,Female,Pajamas,46.24097524,Wyoming,L,Muted mustard yellow,Winter,NA,Standard,Yes,8,Credit Card,
852,32,Male,Sweater,57.39968179,Massachusetts,M,Ruby Red,Fall,NA,2-Day Shipping,Yes,1,Credit Card,
1082,,Male,Handbag,49.21429678,Idaho,XL,Pale peach,Summer,NA,2-Day Shipping,Yes,0,Credit Card,
1374,38,Female,Hoodie,42.04476354,,L,Brown,Fall,NA,2-Day Shipping,Yes,1,Credit Card,
255,49,Female,Sunglasses,55.74611144,Indiana,M,Pale peach,Summer,4,2-Day Shipping,Yes,0,Credit Card,
1188,49,Male,Leggings,58.86327447,Iowa,L,Baby blue,Winter,NA,Standard,Yes,0,Credit Card,
1357,44,Male,Scarf,51.65936415,Indiana,M,Black,Winter,NA,2-Day Shipping,Yes,3,Credit Card,
417,37,Female,Backpack,50.57677688,Oregon,L,Brick red,Winter,5,2-Day Shipping,Yes,0,Credit Card,
1230,33,Male,Sweater,43.29520287,Kansas,XL,Terra cotta,Winter,NA,2-Day Shipping,Yes,20,Credit Card,
791,48,Female,Scarf,44.11075822,,M,Brick red,Winter,NA,2-Day Shipping,Yes,0,Credit Card,
1404,52,Male,Backpack,50.75237572,Georgia,M,Ruby Red,Winter,5,2-Day Shipping,Yes,1,Credit Card,
768,29,Male,Hoodie,48.98149214,Pennsylvania,M,Muted mustard yellow,Fall,2,2-Day Shipping,Yes,10,Credit Card,
464,24,Female,Backpack,49.64885208,Georgia,S,Brown,Fall,NA,2-Day Shipping,Yes,8,Credit Card,
460,46,Male,Shorts,44.79921965,Maryland,L,Black,Fall,NA,2-Day Shipping,Yes,5,Credit Card,
1219,,Female,Running Shoes,65.8607235,Pennsylvania,M,Lemon yellow,Spring,NA,2-Day Shipping,Yes,3,Credit Card,
1270,33,Female,Handbag,43.70568914,Vermont,M,Pale peach,Summer,5,2-Day Shipping,Yes,0,Credit Card,
963,49,Female,Backpack,58.14787532,Michigan,L,Brick red,Winter,4,Standard,Yes,2,Credit Card,
1465,56,Female,Pajamas,49.848665,Montana,M,Turquoise,Winter,5,Standard,Yes,19,Credit Card,
87,28,Female,Backpack,53.98756003,,L,Brown,Winter,4,2-Day Shipping,Yes,1,Credit Card,
1561,19,Male,Shorts,41.54544589,Oregon,M,Pale peach,Spring,4,Standard,Yes,20,Credit Card,
825,47,Female,Jeans,45.81361848,Georgia,M,Brick red,Fall,NA,2-Day Shipping,Yes,4,Credit Card,
1518,24,Male,Leggings,54.23429716,New Hampshire,M,Aubergine,Fall,5,2-Day Shipping,Yes,0,Credit Card,
1401,46,Male,Leggings,41.74007197,Nevada,M,Black,Winter,NA,Next Day Air,Yes,2,Credit Card,
707,38,Male,Hoodie,55.63032875,Iowa,L,Lemon yellow,Fall,4,Standard,Yes,0,Credit Card,
361,36,Female,Backpack,54.47769336,Rhode Island,M,Mauve,Winter,NA,2-Day Shipping,Yes,20,Credit Card,
799,22,Male,Gloves,54.72967033,Alaska,M,Brown,Winter,NA,2-Day Shipping,Yes,14,Credit Card,
328,32,Female,Hoodie,40.83565913,Iowa,M,Ruby Red,Fall,5,2-Day Shipping,Yes,3,Credit Card,
93,25,Male,Leggings,55.64083655,Texas,M,Terra cotta,Winter,2,2-Day Shipping,Yes,6,Credit Card,
108,26,Male,Pajamas,55.37397621,Maryland,L,Muted mustard yellow,Winter,4,Standard,Yes,20,Credit Card,
1443,27,Male,Sunglasses,43.47615827,Idaho,S,Turquoise,Spring,4,Standard,Yes,3,Credit Card,
1417,45,Male,Handbag,52.728389,Idaho,L,Periwinkle,Summer,NA,2-Day Shipping,Yes,2,Credit Card,
49,28,Male,T-shirt,40.72817855,,M,Brick red,Summer,NA,Standard,Yes,6,Credit Card,
691,,Female,Socks,40.16743817,Alaska,XL,Brick red,Winter,4,2-Day Shipping,Yes,14,Credit Card,
115,39,Male,Pajamas,52.6743993,Massachusetts,S,Fuchsia,Winter,2,2-Day Shipping,Yes,14,Credit Card,
1197,,Female,Scarf,52.92568547,North Dakota,M,Brick red,Winter,NA,2-Day Shipping,Yes,0,Credit Card,
1347,34,Male,Sweater,48.82616072,Mississippi,L,Muted mustard yellow,Fall,NA,Standard,Yes,20,Credit Card,
315,26,Female,Running Shoes,53.23296578,New Jersey,M,White,Spring,5,2-Day Shipping,Yes,0,Credit Card,
994,47,Female,Dress,53.95111173,Iowa,M,Lemon yellow,Summer,NA,2-Day Shipping,Yes,2,Credit Card,
1058,26,Male,Sweater,61.51202064,Wisconsin,S,Black,Winter,4,2-Day Shipping,Yes,20,Credit Card,
482,48,Female,Shorts,60.0385563,Wisconsin,L,Baby blue,Summer,NA,Next Day Air,Yes,3,Credit Card,
1166,37,Male,Shorts,46.59260535,Wisconsin,M,Pale peach,Spring,NA,Standard,Yes,0,Credit Card,
652,26,Male,Sweater,58.39341698,Arkansas,L,Brown,Fall,NA,2-Day Shipping,Yes,0,Credit Card,
1167,33,Male,Sunglasses,43.64242063,,S,Periwinkle,Spring,NA,Standard,Yes,10,Credit Card,
1361,31,Female,Dress,62.27112825,Alabama,L,Pale peach,Spring,NA,2-Day Shipping,Yes,17,Credit Card,
754,42,Male,Sweater,56.28275821,Massachusetts,M,Brick red,Fall,NA,2-Day Shipping,Yes,4,Credit Card,
353,19,Female,Socks,48.1872985,Texas,XL,Ruby Red,Winter,NA,2-Day Shipping,Yes,0,Credit Card,
778,27,Male,Pajamas,50.09542594,Wyoming,XL,Aubergine,Fall,5,2-Day Shipping,Yes,2,Credit Card,
227,36,Male,Hoodie,55.74087801,Texas,L,Black,Winter,NA,2-Day Shipping,Yes,0,Credit Card,
1441,31,Female,Dress,48.19260641,Arizona,M,Baby blue,Spring,4,2-Day Shipping,Yes,3,Credit Card,
1463,46,Male,Handbag,54.60031731,,S,Fuchsia,Summer,5,2-Day Shipping,Yes,7,Credit Card,
1648,48,Female,Scarf,53.35759803,Hawaii,M,Muted mustard yellow,Winter,NA,Standard,Yes,20,Credit Card,
1305,34,Female,Handbag,44.97542133,Montana,S,White,Summer,NA,Next Day Air,Yes,9,Credit Card,
898,48,Female,Belt,49.0797396,Illinois,M,Mauve,Fall,NA,2-Day Shipping,Yes,0,Credit Card,
453,35,Female,T-shirt,46.54617787,Missouri,M,Lavender,Summer,5,2-Day Shipping,Yes,16,Credit Card,
